batter, batter_name, des, description, game_pk, hc_x, hc_y, hit_angle, hit_distance, hit_speed, inning, outs, pitcher, pitcher_name, play_id, team_batting, team_fielding, date
671732, Lawrence Butler, Lawrence Butler homers (2) on a line drive to right center field., Home Run, 745754, 189.81, 67.2, 21, 362, 97.9, 4, 0, 573186, Marcus Stroman, 9e85fd87-8320-4116-83df-4a89aa13a171, OAK, NYY, Tue Apr 23 2024 19:07:46 GMT-0500 (Central Daylight Time)
663728, Cal Raleigh, Cal Raleigh homers (6) on a fly ball to right field.    J.P. Crawford scores., Home Run, 745026, 216.59, 68.15, 38, 392, 108.1, 1, 1, 641540, Dane Dunning, b32c8e3b-7ee9-4daf-9436-eea39e0859d4, SEA, TEX, Tue Apr 23 2024 19:11:21 GMT-0500 (Central Daylight Time)
608070, José Ramírez, José Ramírez homers (4) on a fly ball to right field., Home Run, 746647, 217.22, 84.79, 33, 360, 97.9, 8, 0, 592155, Cam Booser, f8e07ee3-02cc-4972-82fb-db3e3653fe84, CLE, BOS, Tue Apr 23 2024 19:12:31 GMT-0500 (Central Daylight Time)
664314, Estevan Florial, Estevan Florial doubles (2) on a line drive to right fielder Rob Refsnyder.   Tyler Freeman scores., Double, 746647, 181.14, 62.16, 21, 357, 103.9, 8, 2, 592155, Cam Booser, 73ab67ee-4d42-444c-b8d9-a7c2cb62612d, CLE, BOS, Tue Apr 23 2024 19:17:37 GMT-0500 (Central Daylight Time)
682829, Elly De La Cruz, Elly De La Cruz homers (7) on a fly ball to left center field.   Christian Encarnacion-Strand scores., Home Run, 746722, 64.61, 51.7, 33, 394, 109.9, 5, 0, 628708, Yunior Marte, 45f88a28-44df-41ef-b4ef-b22a54f08e52, CIN, PHI, Tue Apr 23 2024 19:21:43 GMT-0500 (Central Daylight Time)
670623, Isaac Paredes, Isaac Paredes homers (6) on a fly ball to left center field.   Randy Arozarena scores., Home Run, 745102, 60.51, 58.58, 34, 384, 100.8, 6, 1, 656412, Alex Faedo, b542c95a-14c2-49fa-a49f-b17e0e66c5e5, TB, DET, Tue Apr 23 2024 19:24:12 GMT-0500 (Central Daylight Time)
572233, Christian Walker, Christian Walker homers (4) on a fly ball to left center field.   Ketel Marte scores.    Lourdes Gurriel Jr.  scores., Home Run, 745193, 44.69, 50.17, 31, 418, 105.7, 3, 2, 571927, Steven Matz, d547c312-e2c0-45a9-87f9-a532fe83dd8a, AZ, STL, Tue Apr 23 2024 19:28:00 GMT-0500 (Central Daylight Time)
596142, Gary Sánchez, Gary Sánchez homers (2) on a fly ball to left field., Home Run, 745516, 26.41, 54.08, 25, 432, 113.5, 8, 0, 663559, Bailey Falter, aab973da-736a-4ade-986f-a90152e425d7, MIL, PIT, Tue Apr 23 2024 19:33:24 GMT-0500 (Central Daylight Time)
594807, Adam Duvall, Adam Duvall homers (2) on a fly ball to left field.   Marcell Ozuna scores., Home Run, 747130, 26.98, 72.05, 30, 396, 104.5, 6, 2, 669432, Trevor Rogers, 29a86292-169f-4015-89c5-37216f214c8c, ATL, MIA, Tue Apr 23 2024 19:35:49 GMT-0500 (Central Daylight Time)
671277, Luis García Jr., Luis García Jr.  flies out sharply to right fielder Teoscar Hernández., Flyout, 744863, 178.21, 61.99, 43, 363, 104.8, 6, 3, 681911, Alex Vesia, cabe4a7b-06a8-4cdb-88d7-777ceb754ca9, WSH, LAD, Tue Apr 23 2024 19:40:37 GMT-0500 (Central Daylight Time)
677594, Julio Rodríguez, Julio Rodríguez homers (1) on a fly ball to left center field.   Josh Rojas scores., Home Run, 745026, 52.76, 38.39, 33, 435, 110.5, 3, 1, 641540, Dane Dunning, eeade3eb-6d28-4e5a-8926-56008d359c87, SEA, TEX, Tue Apr 23 2024 19:45:18 GMT-0500 (Central Daylight Time)
682985, Riley Greene, Riley Greene homers (5) on a fly ball to right center field.    Carson Kelly scores., Home Run, 745102, 178.93, 42.6, 25, 408, 108.2, 8, 0, 621363, Colin Poche, d604836d-f736-40b1-b658-0e1a9cdb9e4f, DET, TB, Tue Apr 23 2024 19:47:39 GMT-0500 (Central Daylight Time)
592192, Mark Canha, Mark Canha homers (5) on a fly ball to left center field., Home Run, 745102, 51.94, 56.85, 25, 395, 101.2, 8, 1, 621363, Colin Poche, d7df45df-2485-4139-9fa5-cf298d06e6f0, DET, TB, Tue Apr 23 2024 19:50:10 GMT-0500 (Central Daylight Time)
606466, Ketel Marte, Ketel Marte doubles (8) on a sharp fly ball to right fielder Lars Nootbaar., Double, 745193, 177.52, 53.67, 24, 382, 101.7, 5, 0, 571927, Steven Matz, a8da0d89-ce6a-4fb2-a686-5df724860525, AZ, STL, Tue Apr 23 2024 19:57:51 GMT-0500 (Central Daylight Time)
676694, Jake Meyers, Jake Meyers homers (3) on a fly ball to left field., Home Run, 746888, 27.25, 82.7, 37, 375, 101.1, 5, 2, 696136, Jordan Wicks, fe7fcb32-37a1-49c6-a4b4-4b64bce862e8, HOU, CHC, Tue Apr 23 2024 20:00:21 GMT-0500 (Central Daylight Time)
669289, Santiago Espinal, Santiago Espinal homers (1) on a fly ball to left field., Home Run, 746722, 39.08, 78.89, 25, 366, 96.9, 8, 0, 620982, Ricardo Pinto, c2f08f75-860d-440d-99ba-7708a34433cb, CIN, PHI, Tue Apr 23 2024 20:03:44 GMT-0500 (Central Daylight Time)
656976, Pavin Smith, Pavin Smith doubles (1) on a sharp fly ball to left fielder Brendan Donovan.   Lourdes Gurriel Jr.  scores.    Randal Grichuk scores., Double, 745193, 56.14, 62.17, 23, 380, 103.8, 5, 2, 668868, Zack Thompson, 8c1b6bf9-8170-4e6c-8e90-d8915a95703b, AZ, STL, Tue Apr 23 2024 20:07:57 GMT-0500 (Central Daylight Time)
621028, Kevin Newman, Kevin Newman homers (1) on a fly ball to left field.   Pavin Smith scores., Home Run, 745193, 18.72, 82, 34, 390, 103.2, 5, 2, 668868, Zack Thompson, 4e497f65-8e07-4724-a27e-085e8cd903c7, AZ, STL, Tue Apr 23 2024 20:10:24 GMT-0500 (Central Daylight Time)
624428, Adam Frazier, Adam Frazier doubles (2) on a sharp line drive to right fielder George Springer., Double, 746321, 210.42, 86.17, 20, 348, 101.9, 5, 0, 592332, Kevin Gausman, 1a963c74-61b1-401e-91b7-e71bdc0a3975, KC, TOR, Tue Apr 23 2024 20:12:48 GMT-0500 (Central Daylight Time)
663527, Tyler Nevin, Tyler Nevin flies out sharply to center fielder Aaron Judge., Flyout, 745754, 99.29, 43.95, 34, 390, 102.8, 8, 2, 642701, Dennis Santana, aec9cc83-9507-4d76-9028-20f360022f36, OAK, NYY, Tue Apr 23 2024 20:19:10 GMT-0500 (Central Daylight Time)
666971, Lourdes Gurriel Jr., Lourdes Gurriel Jr.  doubles (5) on a sharp fly ball to left fielder Brendan Donovan., Double, 745193, 29.78, 98.12, 23, 343, 102.0, 6, 1, 668868, Zack Thompson, 21eac572-307a-4ded-8cd4-c24983531ff7, AZ, STL, Tue Apr 23 2024 20:26:59 GMT-0500 (Central Daylight Time)
656976, Pavin Smith, Pavin Smith hits a grand slam (1) to right center field.   Lourdes Gurriel Jr.  scores.    Christian Walker scores.    Randal Grichuk scores., Home Run, 745193, 183.87, 44.97, 23, 406, 101.9, 6, 2, 668868, Zack Thompson, 171b28e7-0bf8-4994-aeaf-f87192b1c058, AZ, STL, Tue Apr 23 2024 20:32:12 GMT-0500 (Central Daylight Time)
660271, Shohei Ohtani, Shohei Ohtani homers (6) on a fly ball to right center field., Home Run, 744863, 213.05, 38.09, 25, 450, 118.7, 9, 0, 598264, Matt Barnes, 4b227ff7-ce30-4da0-b536-aa7d1de9746b, LAD, WSH, Tue Apr 23 2024 20:34:47 GMT-0500 (Central Daylight Time)
518692, Freddie Freeman, Freddie Freeman flies out sharply to right fielder Eddie Rosario., Flyout, 744863, 211.67, 86.53, 42, 349, 106.9, 9, 1, 598264, Matt Barnes, 320c1a79-a9a4-493f-8c20-4cef9dcad16a, LAD, WSH, Tue Apr 23 2024 20:37:47 GMT-0500 (Central Daylight Time)
545361, Mike Trout, Mike Trout homers (9) on a fly ball to center field., Home Run, 746246, 159.11, 44.33, 24, 392, 104.6, 1, 0, 680570, Grayson Rodriguez, ac96bfc4-ca85-4248-a17f-d367f9326eb8, LAA, BAL, Tue Apr 23 2024 20:49:19 GMT-0500 (Central Daylight Time)
663898, Brendan Rodgers, Brendan Rodgers hits a grand slam (1) to left center field.   Elehuris Montero scores.    Nolan Jones scores.    Brenton Doyle scores., Home Run, 746566, 56.72, 42.67, 29, 421, 105.0, 4, 0, 650633, Michael King, 23970a9a-b5f2-4455-9380-17b1bee63eaf, COL, SD, Tue Apr 23 2024 20:59:39 GMT-0500 (Central Daylight Time)
663616, Trevor Larnach, Trevor Larnach homers (2) on a fly ball to right center field.    Edouard Julien scores., Home Run, 745917, 206.45, 42.4, 29, 433, 110.0, 8, 2, 656629, Michael Kopech, 2bceea59-1671-4e7d-9698-362d03678319, MIN, CWS, Tue Apr 23 2024 21:02:31 GMT-0500 (Central Daylight Time)
643565, Mike Tauchman, Mike Tauchman homers (2) on a fly ball to left center field., Home Run, 746888, 73.94, 56.21, 26, 376, 98.9, 8, 0, 661527, Seth Martinez, 1310e9a3-3a23-41b4-8e15-950f11b84d06, CHC, HOU, Tue Apr 23 2024 21:08:47 GMT-0500 (Central Daylight Time)
571745, Mitch Haniger, Mitch Haniger flies out to left fielder Evan Carter., Flyout, 745026, 42.75, 72.95, 35, 373, 99.2, 8, 1, 600917, José Leclerc, 3b95bc68-4590-4d70-9154-a1ffbfc2185c, SEA, TEX, Tue Apr 23 2024 21:13:04 GMT-0500 (Central Daylight Time)
621439, Byron Buxton, Byron Buxton homers (1) on a line drive to left field., Home Run, 745917, 14.89, 96.5, 21, 371, 110.5, 9, 0, 621051, Steven Wilson, e83d6842-4363-4388-a87e-e49315ba8545, MIN, CWS, Tue Apr 23 2024 21:18:01 GMT-0500 (Central Daylight Time)
621493, Taylor Ward, Taylor Ward doubles (4) on a sharp fly ball to left fielder Colton Cowser., Double, 746246, 35.81, 84.74, 22, 359, 108.6, 3, 0, 680570, Grayson Rodriguez, 3be7bc4e-07e7-4fdd-bab5-600da609fa66, LAA, BAL, Tue Apr 23 2024 21:21:08 GMT-0500 (Central Daylight Time)
665487, Fernando Tatis Jr., Fernando Tatis Jr.  flies out sharply to right fielder Sean Bouchard., Flyout, 746566, 126.38, 189.23, 39, 367, 102.5, 6, 3, 656222, Jalen Beeks, 51508cfb-e5df-449d-be04-18014520658e, SD, COL, Tue Apr 23 2024 21:41:49 GMT-0500 (Central Daylight Time)
660707, Elehuris Montero, Elehuris Montero lines out sharply to center fielder Jackson Merrill.   Elias Díaz to 3rd., Lineout, 746566, 95.63, 43.53, 22, 392, 101.5, 6, 1, 670970, Adrian Morejon, 211e57d6-35f0-4f67-87f0-e1a0b7224542, COL, SD, Tue Apr 23 2024 21:46:59 GMT-0500 (Central Daylight Time)
642731, Thairo Estrada, Thairo Estrada triples (1) on a fly ball to right fielder Starling Marte., Triple, 745348, 198.78, 50.68, 27, 374, 99.8, 7, 0, 622098, Drew Smith, 7e0b3076-4534-4ac2-8348-5b4a6c25269e, SF, NYM, Tue Apr 23 2024 22:17:49 GMT-0500 (Central Daylight Time)
683002, Gunnar Henderson, Gunnar Henderson homers (7) on a fly ball to right field., Home Run, 746246, 219.55, 59.66, 31, 414, 109.4, 7, 1, 519043, Matt Moore, 35cc7e12-77cd-4aa0-9e96-b734bdc81bd4, BAL, LAA, Tue Apr 23 2024 22:37:03 GMT-0500 (Central Daylight Time)
663457, Lars Nootbaar, Lars Nootbaar doubles (3) on a sharp line drive to right fielder Randal Grichuk.   Nolan Arenado scores.    Paul Goldschmidt scores.    Pedro Pagés to 3rd., Double, 745188, 201.62, 73.87, 18, 361, 105.0, 8, 1, 685314, Andrew Saalfrank, abc168a4-419a-47b3-8f5c-1bcbb593fffe, STL, AZ, Wed Apr 24 2024 15:45:58 GMT-0500 (Central Daylight Time)
596019, Francisco Lindor, Francisco Lindor homers (3) on a fly ball to right center field.    Brandon Nimmo scores., Home Run, 745346, 204.48, 65.49, 34, 382, 102.6, 3, 2, 663546, Sean Hjelle, 4b420164-f965-4222-869d-6b7d68f0b9fd, NYM, SF, Wed Apr 24 2024 15:46:35 GMT-0500 (Central Daylight Time)
621438, Tyrone Taylor, Tyrone Taylor homers (2) on a fly ball to center field., Home Run, 745346, 87.84, 39.42, 23, 406, 105.2, 4, 1, 663546, Sean Hjelle, 8896aee6-d3b6-4c4e-94e3-3fe9b400c7a8, NYM, SF, Wed Apr 24 2024 15:46:40 GMT-0500 (Central Daylight Time)
683002, Gunnar Henderson, Gunnar Henderson homers (8) on a fly ball to right center field., Home Run, 746244, 172.29, 53.05, 31, 379, 98.9, 3, 0, 542881, Tyler Anderson, 24b10fb5-f9ab-43f2-bd83-e44d127dfe94, BAL, LAA, Wed Apr 24 2024 15:47:05 GMT-0500 (Central Daylight Time)
676059, Jordan Westburg, Jordan Westburg flies out sharply to left fielder Taylor Ward., Flyout, 746244, 82.82, 50.88, 27, 383, 100.9, 5, 2, 542881, Tyler Anderson, 7d080d80-85e0-4f09-9322-ad263a236d5a, BAL, LAA, Wed Apr 24 2024 16:26:52 GMT-0500 (Central Daylight Time)
622761, Jorge Mateo, Jorge Mateo hits a ground-rule double (5) on a line drive to left field.   James McCann scores.    Colton Cowser to 3rd., Double, 746244, 34.57, 89.11, 22, 352, 99.4, 6, 0, 660761, José Suarez, e7da1203-d579-4400-b6c0-049be72c50d4, BAL, LAA, Wed Apr 24 2024 16:44:00 GMT-0500 (Central Daylight Time)
666149, Tyler Fitzgerald, Tyler Fitzgerald homers (1) on a fly ball to left center field., Home Run, 745346, 53.31, 62.8, 39, 381, 101.9, 7, 0, 657585, Reed Garrett, 5483b84e-42b2-4e01-a644-6d9bf69cd54f, SF, NYM, Wed Apr 24 2024 16:47:36 GMT-0500 (Central Daylight Time)
545361, Mike Trout, Mike Trout homers (10) on a fly ball to left field., Home Run, 746244, 3.06, 80.99, 26, 417, 114.5, 6, 1, 665152, Dean Kremer, 91a66f8a-e49c-424e-9ca8-77ebedfb846d, LAA, BAL, Wed Apr 24 2024 16:57:50 GMT-0500 (Central Daylight Time)
621493, Taylor Ward, Taylor Ward homers (7) on a fly ball to center field.   Nolan Schanuel scores., Home Run, 746244, 157.37, 45.92, 24, 387, 103.1, 6, 1, 657097, Jacob Webb, f82e0459-8d3c-4366-ad63-d31b5c1d608a, LAA, BAL, Wed Apr 24 2024 17:01:44 GMT-0500 (Central Daylight Time)
596019, Francisco Lindor, Francisco Lindor homers (4) on a fly ball to right field.    Brandon Nimmo scores., Home Run, 745346, 218.36, 65.03, 29, 400, 105.8, 9, 1, 669952, Mitch White, b59babde-61c9-46e9-be57-96aceba0d264, NYM, SF, Wed Apr 24 2024 17:24:13 GMT-0500 (Central Daylight Time)
608070, José Ramírez, José Ramírez flies out to right fielder Wilyer Abreu., Flyout, 746649, 182.12, 60.24, 27, 371, 96.5, 1, 2, 681867, Cooper Criswell, 2a62910f-8627-48a4-b87e-eb6bba129ca9, CLE, BOS, Wed Apr 24 2024 17:25:13 GMT-0500 (Central Daylight Time)
657136, Connor Wong, Connor Wong homers (4) on a fly ball to center field., Home Run, 746649, 121.12, 30.65, 24, 416, 103.9, 2, 0, 471911, Carlos Carrasco, b8ad3d86-e84f-44c0-a45e-2fecad29acc3, BOS, CLE, Wed Apr 24 2024 17:29:15 GMT-0500 (Central Daylight Time)
687263, Zach Neto, Zach Neto homers (1) on a fly ball to left field., Home Run, 746244, 28.58, 78.28, 28, 382, 103.7, 8, 0, 666974, Yennier Cano, 50919c61-f999-47ec-b3e2-fc00284ccb0c, LAA, BAL, Wed Apr 24 2024 17:32:55 GMT-0500 (Central Daylight Time)
678882, Ceddanne Rafaela, Ceddanne Rafaela doubles (3) on a sharp line drive to left fielder Steven Kwan., Double, 746649, 28.95, 105.56, 21, 332, 101.0, 2, 2, 471911, Carlos Carrasco, a9537634-d9ef-4128-b818-a7ffec93fc4c, BOS, CLE, Wed Apr 24 2024 17:35:17 GMT-0500 (Central Daylight Time)
527038, Wilmer Flores, Wilmer Flores singles on a sharp line drive to left fielder Brandon Nimmo.  Wilmer Flores out at 2nd on the throw, left fielder Brandon Nimmo to shortstop Francisco Lindor to second baseman Jeff McNeil.   LaMonte Wade Jr.  to 3rd., Single, 745346, 26.43, 97.74, 21, 350, 103.0, 9, 2, 621242, Edwin Díaz, 22786e34-b5f8-4f3b-b5f0-9ebf3e60e4a1, SF, NYM, Wed Apr 24 2024 17:37:41 GMT-0500 (Central Daylight Time)
642133, Rowdy Tellez, Rowdy Tellez flies out sharply to center fielder Blake Perkins., Flyout, 745513, 95.38, 50.47, 29, 386, 103.9, 1, 3, 669060, Bryse Wilson, 537318d0-ebb9-44f6-8453-4e23d03f9c23, PIT, MIL, Wed Apr 24 2024 17:54:35 GMT-0500 (Central Daylight Time)
668227, Randy Arozarena, Randy Arozarena homers (3) on a line drive to left center field., Home Run, 745099, 47.98, 58.07, 21, 397, 105.0, 1, 2, 656427, Jack Flaherty, 4de636dc-a210-4a25-96a9-cc64ec3d0e4c, TB, DET, Wed Apr 24 2024 18:08:02 GMT-0500 (Central Daylight Time)
646240, Rafael Devers, Rafael Devers homers (3) on a fly ball to left center field., Home Run, 746649, 68.25, 46.22, 25, 403, 109.0, 5, 1, 471911, Carlos Carrasco, 1694c5cd-9777-4886-833b-0ce96295e2a3, BOS, CLE, Wed Apr 24 2024 18:19:47 GMT-0500 (Central Daylight Time)
669222, Nick Senzel, Nick Senzel homers (2) on a fly ball to center field., Home Run, 744864, 83.95, 41.88, 24, 402, 103.1, 2, 2, 689017, Landon Knack, be07a8f4-9350-46ea-a8c1-19c89d7986d5, WSH, LAD, Wed Apr 24 2024 18:21:01 GMT-0500 (Central Daylight Time)
666181, Will Benson, Will Benson homers (3) on a fly ball to center field., Home Run, 746725, 168.71, 44.52, 32, 396, 101.7, 3, 1, 605513, Spencer Turnbull, f05a773f-4fef-4498-ab0b-afbe7ebbf9e4, CIN, PHI, Wed Apr 24 2024 18:29:49 GMT-0500 (Central Daylight Time)
657136, Connor Wong, Connor Wong homers (5) on a fly ball to left field., Home Run, 746649, 24.32, 73.41, 32, 397, 106.4, 6, 0, 471911, Carlos Carrasco, 125e7b9d-ccc3-415a-b958-298dbd5705cd, BOS, CLE, Wed Apr 24 2024 18:32:12 GMT-0500 (Central Daylight Time)
668804, Bryan Reynolds, Bryan Reynolds homers (3) on a fly ball to right center field.    Connor Joe scores., Home Run, 745513, 182.86, 46.54, 31, 402, 103.1, 3, 1, 669060, Bryse Wilson, d90c3898-1531-4f15-ad71-f9fd02f79ed1, PIT, MIL, Wed Apr 24 2024 18:41:16 GMT-0500 (Central Daylight Time)
660821, Jesús Sánchez, Jesús Sánchez homers (2) on a fly ball to right field., Home Run, 747132, 232.16, 59.09, 32, 431, 112.9, 2, 1, 625643, Reynaldo López, 1252f9fa-d536-4a69-ad51-4c66ecfa82b2, MIA, ATL, Wed Apr 24 2024 18:45:43 GMT-0500 (Central Daylight Time)
679529, Spencer Torkelson, Spencer Torkelson flies out to left fielder Richie Palacios., Flyout, 745099, 72.51, 56.45, 31, 377, 96.3, 4, 2, 641302, Tyler Alexander, b23b559e-4706-4f1f-b6a4-cce9587fe263, DET, TB, Wed Apr 24 2024 18:48:43 GMT-0500 (Central Daylight Time)
621020, Dansby Swanson, Dansby Swanson homers (3) on a fly ball to left field.   Ian Happ scores.    Christopher Morel scores., Home Run, 746889, 29.96, 84.06, 32, 369, 105.3, 1, 2, 681293, Spencer Arrighetti, f03e58ab-6f67-411e-ab6b-8f079cad606c, CHC, HOU, Wed Apr 24 2024 18:59:26 GMT-0500 (Central Daylight Time)
641343, Jake Bauers, Jake Bauers flies out sharply to center fielder Jack Suwinski., Flyout, 745513, 134.31, 36.45, 27, 403, 103.1, 5, 1, 682847, Luis L. Ortiz, fe9c06ad-edef-42c8-95da-4f00e7682d83, MIL, PIT, Wed Apr 24 2024 19:01:49 GMT-0500 (Central Daylight Time)
571970, Max Muncy, Max Muncy doubles (6) on a sharp fly ball to right fielder Joey Gallo.   Will Smith to 3rd., Double, 744864, 212.13, 52.46, 23, 363, 108.0, 5, 0, 663623, Jake Irvin, 0358a4e5-16e3-4305-8caa-ea5f72d7f82d, LAD, WSH, Wed Apr 24 2024 19:04:19 GMT-0500 (Central Daylight Time)
596129, Daniel Vogelbach, Daniel Vogelbach flies out to right fielder Hunter Renfroe., Flyout, 746317, 186.72, 67.39, 23, 374, 99.0, 2, 2, 679525, Alec Marsh, bdb531e8-cb67-40a2-9a97-e78e4888e5c8, TOR, KC, Wed Apr 24 2024 19:06:44 GMT-0500 (Central Daylight Time)
682985, Riley Greene, Riley Greene flies out to right fielder Amed Rosario.   Javier Báez to 3rd.    Jake Rogers to 2nd., Flyout, 745099, 166.5, 46.78, 31, 390, 99.3, 5, 2, 641302, Tyler Alexander, 8d5220b0-e9ab-41b5-96b5-486eb693e150, DET, TB, Wed Apr 24 2024 19:10:20 GMT-0500 (Central Daylight Time)
650489, Willi Castro, Willi Castro homers (2) on a fly ball to left field.   Austin Martin scores.    Christian Vázquez scores., Home Run, 745919, 24.08, 84.54, 24, 377, 99.1, 2, 1, 676979, Garrett Crochet, 21265d31-229a-4ad8-8fc9-0b29c091ecbf, MIN, CWS, Wed Apr 24 2024 19:15:34 GMT-0500 (Central Daylight Time)
607680, Kevin Pillar, Kevin Pillar homers (1) on a fly ball to left field., Home Run, 745919, 29.54, 79.04, 27, 379, 101.0, 3, 0, 657746, Joe Ryan, b7708d41-af5c-493f-8bf1-48d670a1bfd8, CWS, MIN, Wed Apr 24 2024 19:21:24 GMT-0500 (Central Daylight Time)
686676, Korey Lee, Korey Lee homers (2) on a fly ball to left center field., Home Run, 745919, 52.19, 44.28, 30, 422, 105.4, 3, 1, 657746, Joe Ryan, c70af176-1beb-4e17-a939-6946c6895b32, CWS, MIN, Wed Apr 24 2024 19:24:16 GMT-0500 (Central Daylight Time)
686469, Vinnie Pasquantino, Vinnie Pasquantino flies out to left fielder Addison Barger., Flyout, 746317, 30.53, 93.23, 36, 351, 95.6, 3, 1, 684320, Yariel Rodríguez, a2229254-74f0-4821-8bee-103adf3e82e6, KC, TOR, Wed Apr 24 2024 19:27:53 GMT-0500 (Central Daylight Time)
519203, Anthony Rizzo, Anthony Rizzo homers (3) on a fly ball to right center field., Home Run, 745753, 174.33, 37.24, 35, 417, 107.5, 5, 0, 547184, Michael Kelly, 4949d3ad-4fea-47e3-a47c-69ff97fdffe0, NYY, OAK, Wed Apr 24 2024 19:37:16 GMT-0500 (Central Daylight Time)
596129, Daniel Vogelbach, Daniel Vogelbach flies out to left fielder MJ Melendez.   Daulton Varsho to 3rd.    Danny Jansen to 2nd., Flyout, 746317, 87.94, 51.81, 28, 377, 99.5, 4, 2, 679525, Alec Marsh, 46ac8bc4-4a41-48ae-8ca5-cde8e6a5fc4d, TOR, KC, Wed Apr 24 2024 19:40:26 GMT-0500 (Central Daylight Time)
678554, Curtis Mead, Curtis Mead homers (1) on a fly ball to left field.   Ben Rortvedt scores., Home Run, 745099, 30.29, 106.91, 34, 327, 87.3, 6, 2, 676684, Will Vest, cefaa69d-f2c6-4013-8a3c-280a90635c60, TB, DET, Wed Apr 24 2024 19:43:44 GMT-0500 (Central Daylight Time)
681624, Andy Pages, Andy Pages homers (2) on a fly ball to left field., Home Run, 744864, 24.55, 84.99, 38, 375, 107.1, 8, 1, 663432, Tanner Rainey, ceae43e4-697e-4fd6-bb1b-bae0bf5119f1, LAD, WSH, Wed Apr 24 2024 19:49:37 GMT-0500 (Central Daylight Time)
667670, Brent Rooker, Brent Rooker homers (5) on a line drive to left field.   Ryan Noda scores.    Tyler Nevin scores., Home Run, 745753, 45.17, 58.83, 22, 418, 111.2, 6, 1, 657376, Clarke Schmidt, 9623d2b5-1aff-4d1f-bbe7-71d81fd00bdb, OAK, NYY, Wed Apr 24 2024 19:50:48 GMT-0500 (Central Daylight Time)
543807, George Springer, George Springer homers (3) on a fly ball to center field., Home Run, 746317, 119.14, 30.45, 30, 417, 108.3, 5, 2, 672582, Angel Zerpa, 316d51e4-94c9-4d6c-9a13-0acd36683a50, TOR, KC, Wed Apr 24 2024 19:56:29 GMT-0500 (Central Daylight Time)
694671, Wyatt Langford, Wyatt Langford doubles (3) on a sharp fly ball to center fielder Julio Rodríguez.  Wyatt Langford out at 2nd on the throw, center fielder Julio Rodríguez to shortstop Dylan Moore., Double, 745028, 175.19, 55.8, 25, 375, 102.6, 2, 2, 682243, Bryce Miller, c0c501fc-e966-4adf-bd4d-e07468a9bc07, TEX, SEA, Wed Apr 24 2024 19:57:34 GMT-0500 (Central Daylight Time)
641680, Jonah Heim, Jonah Heim flies out to left fielder Luke Raley., Flyout, 745028, 73.66, 58.3, 28, 372, 97.5, 2, 3, 682243, Bryce Miller, df95e236-79c2-4cee-959b-abc031a21e32, TEX, SEA, Wed Apr 24 2024 19:59:30 GMT-0500 (Central Daylight Time)
665742, Juan Soto, Juan Soto homers (6) on a fly ball to center field., Home Run, 745753, 107.24, 31.59, 28, 416, 110.1, 6, 2, 666204, Dany Jiménez, 1c5c6953-6e52-486a-9a1b-1497cd243038, NYY, OAK, Wed Apr 24 2024 20:02:18 GMT-0500 (Central Daylight Time)
571745, Mitch Haniger, Mitch Haniger doubles (4) on a fly ball to right fielder Adolis García., Double, 745028, 186.94, 65.46, 26, 363, 99.6, 3, 2, 592351, Jon Gray, 26728166-3ce2-43ae-931f-dc24576796ac, SEA, TEX, Wed Apr 24 2024 20:10:16 GMT-0500 (Central Daylight Time)
669016, Brandon Marsh, Brandon Marsh flies out to right fielder Will Benson., Flyout, 746725, 192.94, 73.23, 30, 353, 92.3, 7, 3, 518585, Fernando Cruz, fb50ce42-ad26-45fc-bcd1-72ca1fb93922, PHI, CIN, Wed Apr 24 2024 20:11:02 GMT-0500 (Central Daylight Time)
608369, Corey Seager, Corey Seager flies out sharply to center fielder Julio Rodríguez., Flyout, 745028, 95.88, 44.17, 24, 391, 105.0, 3, 3, 682243, Bryce Miller, b29b855b-f567-4361-867a-f5369b586010, TEX, SEA, Wed Apr 24 2024 20:17:30 GMT-0500 (Central Daylight Time)
660271, Shohei Ohtani, Shohei Ohtani doubles (14) on a sharp fly ball to left fielder Jesse Winker.   Andy Pages scores.    Mookie Betts to 3rd., Double, 744864, 80.48, 49.74, 29, 386, 101.9, 9, 2, 598264, Matt Barnes, 6bb8bc70-2001-480f-b6ae-83315c0546fa, LAD, WSH, Wed Apr 24 2024 20:20:22 GMT-0500 (Central Daylight Time)
673490, Ha-Seong Kim, Ha-Seong Kim flies out to right fielder Sean Bouchard., Flyout, 746567, 216.56, 93.32, 43, 343, 92.6, 3, 2, 621389, Ty Blach, c5541cce-feac-4c20-b6a0-cdbb6092a3bd, SD, COL, Wed Apr 24 2024 20:23:59 GMT-0500 (Central Daylight Time)
666969, Adolis García, Adolis García homers (7) on a fly ball to center field., Home Run, 745028, 123.13, 30.74, 25, 416, 106.2, 4, 1, 682243, Bryce Miller, 8255e13c-fba7-4f46-adad-db99a2f5b6da, TEX, SEA, Wed Apr 24 2024 20:27:06 GMT-0500 (Central Daylight Time)
694497, Evan Carter, Evan Carter homers (4) on a fly ball to right center field., Home Run, 745028, 185.96, 57.95, 32, 379, 102.3, 4, 1, 682243, Bryce Miller, 312a5d99-f388-412b-883e-cf4f43e9b720, TEX, SEA, Wed Apr 24 2024 20:29:56 GMT-0500 (Central Daylight Time)
